# AMBE-3000 rate_conversion_pairs.csv — per (source, target) rate-pair conversion configuration.
# Full 64x64 matrix over chip rate indices 0-61 + project extensions 62, 63 (P25 full-rate IMBE w/ and w/o FEC).
# Classification rules: identity pairs are passthrough; chip 33<->34 and 62<->{33,34}<->63 are normative spec §4 targets.
# Pairs involving chip 35-61 are "pending" until halfrate_bit_allocations.csv is resolved for those indices.
# Cross-generation pairs (AMBE-1000 <-> AMBE-2000 <-> AMBE+2) are out of current spec scope.
# See rate_conversion_pairs_sources.md for full classification rules and examples.
source_rate,target_rate,supported,voicing_xform,magnitude_xform,unvoiced_compensation,predictor_rho,category,notes
0,0,yes,none,none,none,n/a,identity,Source = target; passthrough (§8 validation pair).
8,17,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
8,18,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
8,19,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
8,20,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
8,21,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
8,22,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
8,23,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
8,24,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
8,25,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
8,26,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
8,27,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
8,28,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
8,29,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
8,30,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
8,31,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
8,32,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
8,33,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
8,34,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
8,35,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
8,36,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
8,37,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
8,38,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
8,39,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
8,40,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
8,41,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
8,42,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
8,43,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
8,44,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
8,45,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
8,46,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
8,47,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
8,48,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
8,49,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
8,50,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
8,51,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
8,52,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
8,53,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
8,54,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
8,55,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
8,56,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
8,57,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
8,58,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
8,59,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
8,60,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
8,61,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
8,62,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> p25_fullrate_imbe); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
8,63,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> p25_fullrate_imbe); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
9,0,no,n/a,n/a,n/a,n/a,ambe_1000_internal,AMBE-1000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
9,1,no,n/a,n/a,n/a,n/a,ambe_1000_internal,AMBE-1000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
9,2,no,n/a,n/a,n/a,n/a,ambe_1000_internal,AMBE-1000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
9,3,no,n/a,n/a,n/a,n/a,ambe_1000_internal,AMBE-1000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
9,4,no,n/a,n/a,n/a,n/a,ambe_1000_internal,AMBE-1000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
9,5,no,n/a,n/a,n/a,n/a,ambe_1000_internal,AMBE-1000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
9,6,no,n/a,n/a,n/a,n/a,ambe_1000_internal,AMBE-1000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
9,7,no,n/a,n/a,n/a,n/a,ambe_1000_internal,AMBE-1000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
9,8,no,n/a,n/a,n/a,n/a,ambe_1000_internal,AMBE-1000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
9,9,yes,none,none,none,n/a,identity,Source = target; passthrough (§8 validation pair).
9,10,no,n/a,n/a,n/a,n/a,ambe_1000_internal,AMBE-1000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
9,11,no,n/a,n/a,n/a,n/a,ambe_1000_internal,AMBE-1000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
9,12,no,n/a,n/a,n/a,n/a,ambe_1000_internal,AMBE-1000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
9,13,no,n/a,n/a,n/a,n/a,ambe_1000_internal,AMBE-1000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
9,14,no,n/a,n/a,n/a,n/a,ambe_1000_internal,AMBE-1000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
9,15,no,n/a,n/a,n/a,n/a,ambe_1000_internal,AMBE-1000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
9,16,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
9,17,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
9,18,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
9,19,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
9,20,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
9,21,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
9,22,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
9,23,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
